customer_id,recency,frequency,monetary,R_score,F_score,M_score,RFM_score,segment
YM001923,6,4,193670.19999999998,4,1,4,414,Новички
YM001924,20,8,199620.34,3,4,4,344,Чемпионы
YM001925,11,10,241091.28,4,4,4,444,Чемпионы
YM001926,44,3,23729.83,2,1,1,211,Нуждаются во внимании
YM001927,329,3,125692.69,1,1,3,113,Спящие
YM001928,278,6,110534.83,1,3,2,132,Уходящие VIP
YM001929,247,3,87849.54000000001,1,1,2,112,Спящие
YM001930,7,7,201233.03,4,3,4,434,Чемпионы
YM001931,8,9,264072.28,4,4,4,444,Чемпионы
YM001932,44,4,131951.27,2,1,3,213,Нуждаются во внимании
YM001933,5,9,281463.33999999997,4,4,4,444,Чемпионы
YM001934,44,4,82403.44,2,1,2,212,Нуждаются во внимании
YM001935,18,8,268361.29,3,4,4,344,Чемпионы
YM001936,34,5,64872.450000000004,3,2,1,321,Лояльные
YM001937,328,4,91797.2,1,1,2,112,Спящие
YM001938,80,6,76940.53,2,3,2,232,Перспективные
YM001939,2,7,332647.01,4,3,4,434,Чемпионы
YM001940,73,9,139953.05,2,4,3,243,Перспективные
YM001941,32,4,58527.630000000005,3,1,1,311,Новички
YM001942,45,8,199015.11,2,4,4,244,Перспективные
YM001943,41,3,55507.26,2,1,1,211,Нуждаются во внимании
YM001944,11,8,143673.45,4,4,3,443,Чемпионы
YM001945,166,5,244128.13,1,2,4,124,В зоне риска
YM001946,3,8,85542.24,4,4,2,442,Лояльные
YM001947,43,10,332323.36,2,4,4,244,Перспективные
YM001948,5,8,145124.9,4,4,3,443,Чемпионы
YM001949,216,2,53922.95,1,1,1,111,Спящие
YM001950,120,9,117093.19,1,4,3,143,Уходящие VIP
YM001951,25,5,151688.03,3,2,3,323,Лояльные
YM001952,1,5,159744.88,4,2,3,423,Лояльные
YM001953,1,6,109083.59,4,3,2,432,Лояльные
YM001954,113,8,129097.54000000001,1,4,3,143,Уходящие VIP
YM001955,70,8,159227.75,2,4,3,243,Перспективные
YM001956,93,9,186330.13,1,4,3,143,Уходящие VIP
YM001957,105,8,186094.92,1,4,3,143,Уходящие VIP
YM001958,87,7,88831.39,2,3,2,232,Перспективные
YM001959,11,10,158511.06,4,4,3,443,Чемпионы
YM001960,13,5,56556.51,4,2,1,421,Лояльные
YM001961,61,6,184136.14,2,3,3,233,Перспективные
YM001962,34,9,137356.08,3,4,3,343,Чемпионы
YM001963,114,2,35697.56,1,1,1,111,Спящие
YM001964,44,10,162060.23,2,4,3,243,Перспективные
YM001965,22,6,84810.67,3,3,2,332,Лояльные
YM001966,2,9,225336.39,4,4,4,444,Чемпионы
YM001967,13,8,169026.24,4,4,3,443,Чемпионы
YM001968,18,6,88826.65,3,3,2,332,Лояльные
YM001969,40,5,97030.07,2,2,2,222,Перспективные
YM001970,1,6,128391.29,4,3,3,433,Чемпионы
YM001971,15,7,110928.69,3,3,2,332,Лояльные
YM001972,31,4,171537.12000000002,3,1,3,313,Новички
YM001973,147,2,39942.240000000005,1,1,1,111,Спящие
YM001974,98,4,71244.42,1,2,2,122,В зоне риска
YM001975,29,8,219736.72,3,4,4,344,Чемпионы
YM001976,49,9,266609.54,2,4,4,244,Перспективные
YM001977,177,5,125664.58,1,2,3,123,В зоне риска
YM001978,3,3,54485.62,4,1,1,411,Новички
YM001979,66,4,91227.56,2,2,2,222,Перспективные
YM001980,135,2,66383.44,1,1,1,111,Спящие
YM001981,9,7,154708.33000000002,4,3,3,433,Чемпионы
YM001982,9,5,72839.68000000001,4,2,2,422,Лояльные
YM001983,51,3,118512.6,2,1,3,213,Нуждаются во внимании
YM001984,13,5,38083.54,4,2,1,421,Лояльные
YM001985,42,6,123292.70999999999,2,3,3,233,Перспективные
YM001986,2,7,90356.51,4,3,2,432,Лояльные
YM001987,14,6,286560.93,4,3,4,434,Чемпионы
YM001988,2,13,334766.83999999997,4,4,4,444,Чемпионы
YM001989,75,1,17241.51,2,1,1,211,Нуждаются во внимании
YM001990,27,8,96752.16,3,4,2,342,Лояльные
YM001991,33,9,124955.09999999999,3,4,3,343,Чемпионы
YM001992,79,6,108433.70999999999,2,3,2,232,Перспективные
YM001993,16,7,365192.69,3,3,4,334,Чемпионы
YM001994,67,5,179111.48,2,2,3,223,Перспективные
YM001995,23,4,57953.53,3,2,1,321,Лояльные
YM001996,139,14,404785.57,1,4,4,144,Уходящие VIP
YM001997,110,5,88330.08,1,2,2,122,В зоне риска
YM001998,29,5,158560.88,3,2,3,323,Лояльные
YM001999,29,2,34934.43,3,1,1,311,Новички
YM002000,1,5,561783.8,4,2,4,424,Лояльные
YM002001,26,10,369046.49,3,4,4,344,Чемпионы
YM002002,113,4,75124.91,1,2,2,122,В зоне риска
YM002003,172,7,205547.11,1,3,4,134,Уходящие VIP
YM002004,109,4,57059.07,1,2,1,121,В зоне риска
YM002005,16,9,139352.62,3,4,3,343,Чемпионы
YM002006,59,9,220570.5,2,4,4,244,Перспективные
YM002007,25,8,37931.880000000005,3,4,1,341,Лояльные
YM002008,242,4,47239.69,1,2,1,121,В зоне риска
YM002009,58,3,99417.48999999999,2,1,2,212,Нуждаются во внимании
YM002010,113,7,325487.47,1,3,4,134,Уходящие VIP
YM002011,234,4,37639.48,1,2,1,121,В зоне риска
YM002012,193,8,111326.33,1,4,2,142,Уходящие VIP
YM002013,40,5,164428.19,2,2,3,223,Перспективные
YM002014,6,10,268995.53,4,4,4,444,Чемпионы
YM002015,14,10,204132.87,4,4,4,444,Чемпионы
YM002016,217,6,116759.4,1,3,3,133,Уходящие VIP
YM002017,13,7,250398.96000000002,4,3,4,434,Чемпионы
YM002018,67,4,75539.69,2,2,2,222,Перспективные
YM002019,58,7,193136.22,2,3,4,234,Перспективные
YM002020,8,5,285706.49,4,2,4,424,Лояльные
YM002021,304,4,158122.24,1,2,3,123,В зоне риска
YM002022,63,4,306153.77999999997,2,2,4,224,Перспективные
YM002023,22,6,116336.83,3,3,2,332,Лояльные
YM002024,195,4,125183.61,1,2,3,123,В зоне риска
YM002025,8,5,47967.58,4,2,1,421,Лояльные
YM002026,158,7,69461.31999999999,1,3,2,132,Уходящие VIP
YM002027,19,8,162398.8,3,4,3,343,Чемпионы
YM002028,40,7,113122.57,2,3,2,232,Перспективные
YM002029,7,13,401880.89,4,4,4,444,Чемпионы
YM002030,82,6,116142.09,2,3,2,232,Перспективные
YM002031,20,6,206975.26,3,3,4,334,Чемпионы
YM002032,55,9,485007.48,2,4,4,244,Перспективные
YM002033,29,3,34703.89,3,1,1,311,Новички
YM002034,13,9,138011.09,4,4,3,443,Чемпионы
YM002035,15,6,285612.83,3,3,4,334,Чемпионы
YM002036,13,9,308895.74,4,4,4,444,Чемпионы
YM002037,16,9,215053.19,3,4,4,344,Чемпионы
YM002038,108,5,133447.32,1,2,3,123,В зоне риска
YM002039,64,8,126533.67,2,4,3,243,Перспективные
YM002040,4,6,238580.09,4,3,4,434,Чемпионы
YM002041,24,6,402392.55000000005,3,3,4,334,Чемпионы
YM002042,251,5,219124.33,1,2,4,124,В зоне риска
YM002043,37,6,142925.91999999998,3,3,3,333,Чемпионы
YM002044,9,9,125319.47,4,4,3,443,Чемпионы
YM002045,66,8,306681.33,2,4,4,244,Перспективные
YM002046,15,4,60816.29,3,2,1,321,Лояльные
YM002047,52,10,147293.52000000002,2,4,3,243,Перспективные
YM002048,3,6,137649.58,4,3,3,433,Чемпионы
YM002049,59,4,69521.61,2,2,2,222,Перспективные
YM002050,14,8,216640.02000000002,4,4,4,444,Чемпионы
YM002051,18,3,9513.0,3,1,1,311,Новички
YM002052,1,5,122134.04000000001,4,2,3,423,Лояльные
YM002053,40,5,122519.33,2,2,3,223,Перспективные
YM002054,11,8,165696.82,4,4,3,443,Чемпионы
YM002055,31,5,52563.28,3,2,1,321,Лояльные
YM002056,11,11,315790.89,4,4,4,444,Чемпионы
YM002057,10,14,458840.28,4,4,4,444,Чемпионы
YM002058,26,3,19590.37,3,1,1,311,Новички
YM002059,152,4,110665.58,1,2,2,122,В зоне риска
YM002060,33,9,389221.79000000004,3,4,4,344,Чемпионы
YM002061,41,4,76799.46,2,2,2,222,Перспективные
YM002062,2,5,24359.05,4,2,1,421,Лояльные
YM002063,17,6,164109.7,3,3,3,333,Чемпионы
YM002064,504,2,19067.43,1,1,1,111,Спящие
YM002065,18,6,84430.71,3,3,2,332,Лояльные
YM002066,2,4,264160.5,4,2,4,424,Лояльные
YM002067,65,5,90397.78,2,2,2,222,Перспективные
YM002068,7,5,167876.52,4,2,3,423,Лояльные
YM002069,179,4,37341.64,1,2,1,121,В зоне риска
YM002070,34,5,361883.79,3,2,4,324,Лояльные
YM002071,15,6,38102.43,3,3,1,331,Лояльные
YM002072,4,5,208134.54,4,2,4,424,Лояльные
YM002073,37,8,40894.479999999996,3,4,1,341,Лояльные
YM002074,395,1,9909.74,1,1,1,111,Спящие
YM002075,91,4,88076.6,2,2,2,222,Перспективные
YM002076,33,8,218561.84,3,4,4,344,Чемпионы
YM002077,57,2,10670.29,2,1,1,211,Нуждаются во внимании
YM002078,20,5,78391.09999999999,3,2,2,322,Лояльные
YM002079,39,8,106161.32,2,4,2,242,Перспективные
YM002080,1,7,98730.16,4,3,2,432,Лояльные
YM002081,30,6,171706.16,3,3,3,333,Чемпионы
YM002082,56,4,116601.14,2,2,3,223,Перспективные
YM002083,45,5,152501.00999999998,2,2,3,223,Перспективные
YM002084,21,6,64909.54,3,3,1,331,Лояльные
YM002085,62,5,83240.99,2,2,2,222,Перспективные
YM002086,361,2,29004.58,1,1,1,111,Спящие
YM002087,53,7,40889.73,2,3,1,231,Перспективные
YM002088,168,7,105846.84999999999,1,3,2,132,Уходящие VIP
YM002089,29,7,153848.28,3,3,3,333,Чемпионы
YM002090,1,4,49968.43000000001,4,2,1,421,Лояльные
YM002091,179,3,46056.22,1,1,1,111,Спящие
YM002092,9,5,92228.70999999999,4,2,2,422,Лояльные
YM002093,46,5,190957.92,2,2,3,223,Перспективные
YM002094,3,7,65645.99,4,3,1,431,Лояльные
YM002095,13,6,74389.1,4,3,2,432,Лояльные
YM002096,34,2,21016.75,3,1,1,311,Новички
YM002097,25,6,52374.35,3,3,1,331,Лояльные
YM002098,105,4,135151.09999999998,1,2,3,123,В зоне риска
YM002099,125,7,99334.79000000001,1,3,2,132,Уходящие VIP
YM002100,45,9,65915.09999999999,2,4,1,241,Перспективные
YM002101,48,7,101871.42,2,3,2,232,Перспективные
YM002102,125,5,45219.1,1,2,1,121,В зоне риска
YM002103,12,6,240400.03,4,3,4,434,Чемпионы
YM002104,23,7,159881.77,3,3,3,333,Чемпионы
YM002105,25,7,91993.70000000001,3,3,2,332,Лояльные
YM002106,65,5,68256.98,2,2,2,222,Перспективные
YM002107,7,8,163657.63999999998,4,4,3,443,Чемпионы
YM002108,58,7,255080.82,2,3,4,234,Перспективные
YM002109,7,5,94363.83,4,2,2,422,Лояльные
YM002110,35,6,147796.72,3,3,3,333,Чемпионы
YM002111,8,6,356158.87,4,3,4,434,Чемпионы
YM002113,118,5,102202.3,1,2,2,122,В зоне риска
YM002114,12,6,239044.97,4,3,4,434,Чемпионы
YM002115,80,2,35646.100000000006,2,1,1,211,Нуждаются во внимании
YM002116,8,9,100760.16,4,4,2,442,Лояльные
YM002117,19,6,66673.97,3,3,1,331,Лояльные
YM002118,79,5,87101.59000000001,2,2,2,222,Перспективные
YM002119,43,3,17465.04,2,1,1,211,Нуждаются во внимании
YM002120,21,10,154371.88,3,4,3,343,Чемпионы
YM002121,2,4,110492.43999999999,4,2,2,422,Лояльные
YM002122,126,6,54434.159999999996,1,3,1,131,Уходящие VIP
YM002123,438,3,69468.32,1,1,2,112,Спящие
YM002124,30,6,67001.39,3,3,2,332,Лояльные
YM002125,258,2,13605.92,1,1,1,111,Спящие
YM002126,27,2,11056.09,3,1,1,311,Новички
YM002127,20,6,65520.38,3,3,1,331,Лояльные
YM002128,41,4,96243.23999999999,2,2,2,222,Перспективные
YM002129,82,3,133638.03,2,1,3,213,Нуждаются во внимании
YM002130,157,4,100717.03,1,2,2,122,В зоне риска
YM002131,83,7,89551.76,2,3,2,232,Перспективные
YM002132,46,4,63266.31,2,2,1,221,Перспективные
YM002133,61,5,54141.82,2,2,1,221,Перспективные
YM002134,30,5,80710.94,3,2,2,322,Лояльные
YM002135,246,7,131545.24,1,3,3,133,Уходящие VIP
YM002136,170,3,91102.84,1,1,2,112,Спящие
YM002137,12,7,204076.19,4,3,4,434,Чемпионы
YM002138,2,9,217033.02,4,4,4,444,Чемпионы
YM002139,39,8,240452.32,2,4,4,244,Перспективные
YM002140,120,4,96043.36,1,2,2,122,В зоне риска
YM002141,172,6,97933.81,1,3,2,132,Уходящие VIP
YM002142,71,6,106612.47,2,3,2,232,Перспективные
YM002143,28,5,302383.89,3,2,4,324,Лояльные
YM002144,61,4,146566.76,2,2,3,223,Перспективные
YM002145,62,5,195154.52,2,2,4,224,Перспективные
YM002146,23,6,239357.06,3,3,4,334,Чемпионы
YM002147,36,6,110144.15,3,3,2,332,Лояльные
YM002148,1,6,179400.09,4,3,3,433,Чемпионы
YM002149,7,10,352142.01,4,4,4,444,Чемпионы
YM002150,17,4,39622.079999999994,3,2,1,321,Лояльные
YM002151,44,5,157227.3,2,2,3,223,Перспективные
YM002152,62,5,94253.56,2,2,2,222,Перспективные
YM002153,179,7,137004.9,1,3,3,133,Уходящие VIP
YM002154,27,7,148273.53,3,3,3,333,Чемпионы
YM002155,61,6,207259.55000000002,2,3,4,234,Перспективные
YM002156,240,3,65824.64,1,1,1,111,Спящие
YM002157,134,3,44273.15,1,1,1,111,Спящие
YM002158,219,4,36250.53,1,2,1,121,В зоне риска
YM002159,15,9,122214.8,3,4,3,343,Чемпионы
YM002160,29,7,164186.44,3,3,3,333,Чемпионы
YM002161,128,8,260522.40999999997,1,4,4,144,Уходящие VIP
YM002162,6,10,164293.63,4,4,3,443,Чемпионы
YM002163,63,2,9069.56,2,1,1,211,Нуждаются во внимании
YM002164,88,6,126815.2,2,3,3,233,Перспективные
YM002165,10,7,63800.63,4,3,1,431,Лояльные
YM002166,3,9,209791.03,4,4,4,444,Чемпионы
YM002167,1,5,85996.94,4,2,2,422,Лояльные
YM002168,1,5,46853.28,4,2,1,421,Лояльные
YM002169,82,2,39667.590000000004,2,1,1,211,Нуждаются во внимании
YM002170,31,6,69565.57,3,3,2,332,Лояльные
YM002171,41,7,143400.51,2,3,3,233,Перспективные
YM002172,266,5,128594.57999999999,1,2,3,123,В зоне риска
YM002173,7,9,129654.74,4,4,3,443,Чемпионы
YM002174,387,4,82169.66,1,2,2,122,В зоне риска
YM002175,248,1,12872.95,1,1,1,111,Спящие
YM002176,106,7,76644.79,1,3,2,132,Уходящие VIP
YM002177,111,5,297665.02,1,2,4,124,В зоне риска
YM002178,2,9,222149.08,4,4,4,444,Чемпионы
YM002179,35,5,105709.40000000001,3,2,2,322,Лояльные
YM002180,3,2,99019.74,4,1,2,412,Новички
YM002181,15,5,188280.56,3,2,3,323,Лояльные
YM002182,1,8,128596.61,4,4,3,443,Чемпионы
YM002183,2,7,272586.70999999996,4,3,4,434,Чемпионы
YM002184,325,2,10090.02,1,1,1,111,Спящие
YM002185,29,6,110110.6,3,3,2,332,Лояльные
YM002186,23,6,96143.06999999999,3,3,2,332,Лояльные
YM002187,9,8,118607.01000000001,4,4,3,443,Чемпионы
YM002188,5,6,321564.52,4,3,4,434,Чемпионы
YM002189,16,7,238771.28,3,3,4,334,Чемпионы
YM002190,3,8,258692.93,4,4,4,444,Чемпионы
YM002191,77,3,175547.7,2,1,3,213,Нуждаются во внимании
YM002192,118,6,310772.85,1,3,4,134,Уходящие VIP
YM002193,19,7,284913.07,3,3,4,334,Чемпионы
YM002194,36,5,186774.79,3,2,3,323,Лояльные
YM002195,87,4,74359.54000000001,2,2,2,222,Перспективные
YM002196,54,10,248186.99,2,4,4,244,Перспективные
YM002197,2,4,65458.28,4,2,1,421,Лояльные
YM002198,86,8,231570.49999999997,2,4,4,244,Перспективные
YM002199,30,4,64559.37,3,2,1,321,Лояльные
YM002200,34,8,179835.11000000002,3,4,3,343,Чемпионы
YM002201,49,10,261568.03999999998,2,4,4,244,Перспективные
YM002202,44,9,177116.56000000003,2,4,3,243,Перспективные
YM002203,55,10,153038.38999999998,2,4,3,243,Перспективные
YM002204,4,4,174512.41999999998,4,2,3,423,Лояльные
YM002205,3,8,320263.76,4,4,4,444,Чемпионы
YM002206,8,5,33453.41,4,2,1,421,Лояльные
YM002207,12,9,236173.54,4,4,4,444,Чемпионы
YM002208,39,3,52615.31,2,1,1,211,Нуждаются во внимании
YM002209,9,8,247352.59999999998,4,4,4,444,Чемпионы
YM002210,18,9,99628.23000000001,3,4,2,342,Лояльные
YM002211,184,2,18791.620000000003,1,1,1,111,Спящие
YM002212,96,4,36667.71,1,2,1,121,В зоне риска
YM002213,118,5,85377.23000000001,1,2,2,122,В зоне риска
YM002214,93,8,152316.02000000002,1,4,3,143,Уходящие VIP
YM002215,50,9,163551.69,2,4,3,243,Перспективные
YM002216,41,3,22984.62,2,1,1,211,Нуждаются во внимании
YM002217,19,5,58163.33,3,2,1,321,Лояльные
YM002218,17,8,173708.51,3,4,3,343,Чемпионы
YM002219,31,6,84308.95,3,3,2,332,Лояльные
YM002220,22,8,152187.65,3,4,3,343,Чемпионы
YM002221,86,6,744238.96,2,3,4,234,Перспективные
YM002222,8,5,158058.99,4,2,3,423,Лояльные
YM002223,84,8,257657.05,2,4,4,244,Перспективные
YM002224,11,3,38428.46,4,1,1,411,Новички
YM002225,42,6,46805.19,2,3,1,231,Перспективные
YM002226,24,7,90130.07,3,3,2,332,Лояльные
YM002227,70,7,553235.56,2,3,4,234,Перспективные
YM002228,59,4,100460.39,2,2,2,222,Перспективные
YM002229,21,3,21255.11,3,1,1,311,Новички
YM002230,154,3,135066.91,1,1,3,113,Спящие
YM002231,592,2,35734.97,1,1,1,111,Спящие
YM002232,4,4,51627.48,4,2,1,421,Лояльные
YM002233,5,16,217783.59,4,4,4,444,Чемпионы
YM002234,278,4,50640.340000000004,1,2,1,121,В зоне риска
YM002235,84,8,244256.44999999998,2,4,4,244,Перспективные
YM002236,144,5,97503.31,1,2,2,122,В зоне риска
YM002237,7,6,157084.13,4,3,3,433,Чемпионы
YM002238,7,7,111781.34999999999,4,3,2,432,Лояльные
YM002240,49,5,97853.2,2,2,2,222,Перспективные
YM002241,234,3,38754.28999999999,1,1,1,111,Спящие
YM002242,11,7,70102.95,4,3,2,432,Лояльные
YM002243,82,7,114290.17000000001,2,3,2,232,Перспективные
YM002244,358,6,53910.590000000004,1,3,1,131,Уходящие VIP
YM002245,48,6,122632.7,2,3,3,233,Перспективные
YM002246,29,5,13606.189999999999,3,2,1,321,Лояльные
YM002247,18,6,282582.0,3,3,4,334,Чемпионы
YM002248,83,4,14651.960000000001,2,2,1,221,Перспективные
YM002249,50,2,10964.47,2,1,1,211,Нуждаются во внимании
YM002250,4,6,207375.39,4,3,4,434,Чемпионы
YM002251,86,8,138707.78,2,4,3,243,Перспективные
YM002252,176,6,87340.67,1,3,2,132,Уходящие VIP
YM002253,6,3,33242.71,4,1,1,411,Новички
YM002254,54,7,108335.61,2,3,2,232,Перспективные
YM002255,22,6,35035.399999999994,3,3,1,331,Лояльные
YM002256,2,9,212085.82,4,4,4,444,Чемпионы
YM002257,32,6,73023.38,3,3,2,332,Лояльные
YM002258,2,4,74601.48,4,2,2,422,Лояльные
YM002259,48,4,95152.45,2,2,2,222,Перспективные
YM002260,214,4,72669.85,1,2,2,122,В зоне риска
YM002261,46,8,156004.81,2,4,3,243,Перспективные
YM002262,45,2,125722.45999999999,2,1,3,213,Нуждаются во внимании
YM002263,29,7,98803.99,3,3,2,332,Лояльные
YM002264,13,4,83728.75,4,2,2,422,Лояльные
YM002265,5,6,146819.59,4,3,3,433,Чемпионы
YM002266,389,5,259595.00999999998,1,2,4,124,В зоне риска
YM002267,12,5,210176.5,4,2,4,424,Лояльные
YM002268,73,5,108816.56,2,2,2,222,Перспективные
YM002269,13,5,155257.19,4,2,3,423,Лояльные
YM002270,17,6,447236.74,3,3,4,334,Чемпионы
YM002271,26,3,108337.29,3,1,2,312,Новички
YM002272,25,8,65259.92,3,4,1,341,Лояльные
YM002273,5,4,27348.78,4,2,1,421,Лояльные
YM002274,81,4,26741.230000000003,2,2,1,221,Перспективные
YM002275,8,12,337508.99,4,4,4,444,Чемпионы
YM002276,140,3,277815.31,1,1,4,114,Спящие
YM002277,167,8,249917.24,1,4,4,144,Уходящие VIP
YM002278,316,3,12248.34,1,1,1,111,Спящие
YM002279,8,9,82644.63,4,4,2,442,Лояльные
YM002280,29,5,268921.1,3,2,4,324,Лояльные
YM002281,117,4,68592.89,1,2,2,122,В зоне риска
YM002282,124,5,89240.88,1,2,2,122,В зоне риска
YM002283,26,6,133224.24,3,3,3,333,Чемпионы
YM002284,34,7,399540.85,3,3,4,334,Чемпионы
YM002285,27,2,102395.39,3,1,2,312,Новички
YM002286,143,7,99651.33,1,3,2,132,Уходящие VIP
YM002287,182,6,68660.01,1,3,2,132,Уходящие VIP
YM002288,33,7,75569.64,3,3,2,332,Лояльные
YM002289,19,7,129516.32999999999,3,3,3,333,Чемпионы
YM002290,28,8,358660.72,3,4,4,344,Чемпионы
YM002291,6,6,50666.130000000005,4,3,1,431,Лояльные
YM002292,121,5,24992.510000000002,1,2,1,121,В зоне риска
YM002293,19,9,351673.89,3,4,4,344,Чемпионы
YM002294,280,1,19988.96,1,1,1,111,Спящие
YM002295,7,4,72450.41,4,2,2,422,Лояльные
YM002296,27,9,107922.63,3,4,2,342,Лояльные
YM002297,20,4,46168.07,3,2,1,321,Лояльные
YM002298,98,3,17008.47,1,1,1,111,Спящие
YM002299,50,7,168808.74000000002,2,3,3,233,Перспективные
YM002300,13,6,24656.14,4,3,1,431,Лояльные
YM002301,69,7,47532.65,2,3,1,231,Перспективные
YM002302,112,4,68629.99,1,2,2,122,В зоне риска
YM002303,73,10,110150.64,2,4,2,242,Перспективные
YM002304,59,3,119627.46,2,1,3,213,Нуждаются во внимании
YM002305,338,4,54791.729999999996,1,2,1,121,В зоне риска
YM002306,52,5,88695.19,2,2,2,222,Перспективные
YM002307,46,7,226814.65,2,3,4,234,Перспективные
YM002308,7,5,114445.74999999999,4,2,2,422,Лояльные
YM002309,31,3,73630.02,3,1,2,312,Новички
YM002310,3,12,196129.69,4,4,4,444,Чемпионы
YM002311,35,2,37721.0,3,1,1,311,Новички
YM002312,292,7,103795.97,1,3,2,132,Уходящие VIP
YM002313,1,5,47978.96,4,2,1,421,Лояльные
YM002314,53,5,64872.41,2,2,1,221,Перспективные
YM002315,6,6,203140.99,4,3,4,434,Чемпионы
YM002316,5,8,290591.20999999996,4,4,4,444,Чемпионы
YM002317,37,7,175309.76,3,3,3,333,Чемпионы
YM002318,119,5,98973.4,1,2,2,122,В зоне риска
YM002319,150,2,18672.06,1,1,1,111,Спящие
YM002320,19,4,52885.54000000001,3,2,1,321,Лояльные
YM002321,271,5,144133.93,1,2,3,123,В зоне риска
YM002322,94,6,178567.0,1,3,3,133,Уходящие VIP
YM002323,91,6,241687.02000000002,2,3,4,234,Перспективные
YM002324,26,8,256801.62,3,4,4,344,Чемпионы
YM002325,270,6,70141.63,1,3,2,132,Уходящие VIP
YM002326,33,6,168475.21000000002,3,3,3,333,Чемпионы
YM002327,430,3,127671.56999999999,1,1,3,113,Спящие
YM002328,23,6,159258.1,3,3,3,333,Чемпионы
YM002329,21,6,245311.96,3,3,4,334,Чемпионы
YM002330,29,8,50216.869999999995,3,4,1,341,Лояльные
YM002331,6,5,97669.18,4,2,2,422,Лояльные
YM002332,65,9,226928.76,2,4,4,244,Перспективные
YM002333,32,7,291796.15,3,3,4,334,Чемпионы
YM002334,29,6,119331.11,3,3,3,333,Чемпионы
YM002335,11,6,73363.2,4,3,2,432,Лояльные
YM002336,42,10,209050.35,2,4,4,244,Перспективные
YM002337,42,7,265596.27999999997,2,3,4,234,Перспективные
YM002338,90,9,239885.84999999998,2,4,4,244,Перспективные
YM002339,12,10,107870.4,4,4,2,442,Лояльные
YM002340,57,6,181353.65,2,3,3,233,Перспективные
YM002341,3,8,214748.64,4,4,4,444,Чемпионы
YM002342,161,4,34949.119999999995,1,2,1,121,В зоне риска
YM002343,103,3,38072.130000000005,1,1,1,111,Спящие
YM002344,6,10,187371.55,4,4,3,443,Чемпионы
YM002345,56,10,221192.71000000002,2,4,4,244,Перспективные
YM002346,21,5,123788.43999999999,3,2,3,323,Лояльные
YM002347,9,6,112241.01999999999,4,3,2,432,Лояльные
YM002348,114,5,71129.13,1,2,2,122,В зоне риска
YM002349,152,3,51071.75,1,1,1,111,Спящие
YM002350,8,10,184422.56,4,4,3,443,Чемпионы
YM002351,47,7,95584.23999999999,2,3,2,232,Перспективные
YM002353,74,5,107650.25,2,2,2,222,Перспективные
YM002354,453,2,7809.27,1,1,1,111,Спящие
YM002355,214,2,74477.74,1,1,2,112,Спящие
YM002356,188,5,68761.67,1,2,2,122,В зоне риска
YM002357,27,5,113725.42,3,2,2,322,Лояльные
YM002358,21,6,62567.869999999995,3,3,1,331,Лояльные
YM002359,19,5,213962.27,3,2,4,324,Лояльные
YM002360,294,2,62030.78,1,1,1,111,Спящие
YM002361,7,9,104531.64000000001,4,4,2,442,Лояльные
YM002362,94,5,251794.36000000002,1,2,4,124,В зоне риска
YM002363,14,6,103777.73,4,3,2,432,Лояльные
YM002364,15,4,23930.190000000002,3,2,1,321,Лояльные
YM002365,12,8,134948.84,4,4,3,443,Чемпионы
YM002366,184,8,182004.74,1,4,3,143,Уходящие VIP
YM002367,33,8,277062.31,3,4,4,344,Чемпионы
YM002368,5,6,137577.79,4,3,3,433,Чемпионы
YM002369,44,7,102490.11,2,3,2,232,Перспективные
YM002370,5,6,209784.55000000002,4,3,4,434,Чемпионы
YM002371,28,4,105810.18,3,2,2,322,Лояльные
YM002372,2,5,36697.66,4,2,1,421,Лояльные
YM002373,23,5,116746.41,3,2,3,323,Лояльные
YM002374,1,11,151847.71000000002,4,4,3,443,Чемпионы
YM002375,45,5,62914.979999999996,2,2,1,221,Перспективные
YM002376,49,8,148601.47999999998,2,4,3,243,Перспективные
YM002377,1,5,41429.52,4,2,1,421,Лояльные
YM002378,20,6,96384.66,3,3,2,332,Лояльные
YM002379,51,4,183064.81,2,2,3,223,Перспективные
YM002380,97,4,80011.32,1,2,2,122,В зоне риска
YM002381,172,4,49820.31,1,2,1,121,В зоне риска
YM002382,65,7,143459.22999999998,2,3,3,233,Перспективные
YM002383,6,2,140398.35,4,1,3,413,Новички
YM002384,38,5,160042.12,2,2,3,223,Перспективные
YM002385,54,7,120820.93999999999,2,3,3,233,Перспективные
YM002386,24,10,330174.42,3,4,4,344,Чемпионы
YM002387,23,3,31269.64,3,1,1,311,Новички
YM002388,368,6,214105.96000000002,1,3,4,134,Уходящие VIP
YM002389,33,10,170589.3,3,4,3,343,Чемпионы
YM002390,348,3,59819.89,1,1,1,111,Спящие
YM002391,73,7,70586.15,2,3,2,232,Перспективные
YM002392,117,2,5591.83,1,1,1,111,Спящие
YM002393,108,8,244991.55,1,4,4,144,Уходящие VIP
YM002394,27,8,87977.67,3,4,2,342,Лояльные
YM002395,22,9,205978.09,3,4,4,344,Чемпионы
YM002396,19,5,207687.13,3,2,4,324,Лояльные
YM002397,54,9,168630.91,2,4,3,243,Перспективные
YM002398,1,4,244110.43,4,2,4,424,Лояльные
YM002399,13,3,60353.07000000001,4,1,1,411,Новички
YM002400,12,10,271601.4,4,4,4,444,Чемпионы
YM002401,8,11,453923.85,4,4,4,444,Чемпионы
YM002402,11,3,44025.009999999995,4,1,1,411,Новички
