order_id,customer_id,order_date,category,price,quantity,discount_pct,total_amount,status,delivery_type,payment_method,city,yandex_plus,rating
YMO0000191,YM002039,2023-12-20,Спорт и туризм,24454.76,1,10,22009.28,Доставлен,Курьер Яндекс,Яндекс Пэй,Москва,False,
YMO0000192,YM001031,2024-10-16,Авто и мото,13432.21,1,0,13432.21,Доставлен,Курьер Яндекс,Картой онлайн,Краснодар,False,5.0
YMO0000193,YM002065,2024-12-14,Детские товары,3611.35,1,0,3611.35,Доставлен,Курьер Яндекс,СБП,Воронеж,False,4.0
YMO0000194,YM002113,2024-01-09,Продукты и напитки,1975.06,2,15,3357.6,Доставлен,Пункт выдачи,Картой онлайн,Воронеж,True,
YMO0000195,YM002298,2024-09-25,Красота и гигиена,6079.72,2,10,10943.49,Доставлен,Пункт выдачи,Яндекс Пэй,Санкт-Петербург,False,
YMO0000196,YM000634,2024-07-29,Красота и гигиена,1292.58,1,0,1292.58,Доставлен,Курьер Яндекс,СБП,Москва,False,5.0
YMO0000197,YM000471,2024-05-15,Детские товары,9311.62,3,0,27934.85,Отменён,Курьер Яндекс,Яндекс Пэй,Другие,True,
YMO0000198,YM002029,2024-04-22,Дом и дача,8930.07,2,20,14288.11,Доставлен,Курьер Яндекс,Картой онлайн,Другие,False,
YMO0000199,YM000141,2024-10-02,Авто и мото,17025.55,2,0,34051.1,Доставлен,Пункт выдачи,Картой онлайн,Другие,False,4.0
YMO0000200,YM001157,2024-08-26,Одежда и обувь,2952.13,2,10,5313.84,Доставлен,Пункт выдачи,При получении,Тюмень,False,
YMO0000201,YM001529,2024-05-19,Спорт и туризм,33588.79,2,5,63818.71,Доставлен,Пункт выдачи,Картой онлайн,Уфа,False,
YMO0000202,YM002030,2024-09-04,Детские товары,4069.29,1,0,4069.29,Доставлен,Пункт выдачи,Картой онлайн,Другие,False,2.0
YMO0000203,YM002437,2024-10-22,Бытовая техника,14167.4,1,5,13459.03,Возврат,Почта России,СБП,Екатеринбург,True,
YMO0000204,YM002279,2024-12-07,Одежда и обувь,3781.25,2,5,7184.38,Доставлен,Курьер Яндекс,Картой онлайн,Москва,False,2.0
YMO0000205,YM000936,2023-12-01,Продукты и напитки,2270.59,1,0,2270.59,Доставлен,Экспресс-доставка,При получении,Другие,True,
YMO0000206,YM001966,2024-09-06,Книги и канцелярия,222.88,1,5,211.73,Доставлен,Почта России,Картой онлайн,Санкт-Петербург,False,
YMO0000207,YM001290,2024-07-20,Одежда и обувь,2549.01,1,25,1911.76,Доставлен,Пункт выдачи,Картой онлайн,Другие,False,4.0
YMO0000208,YM001224,2024-09-29,Книги и канцелярия,3326.75,2,0,6653.5,Доставлен,Пункт выдачи,В кредит,Москва,False,3.0
YMO0000209,YM000002,2023-12-25,Одежда и обувь,15259.25,1,20,12207.4,Доставлен,Пункт выдачи,СБП,Ростов-на-Дону,False,
YMO0000210,YM000495,2024-10-02,Красота и гигиена,2373.32,2,0,4746.63,Доставлен,Пункт выдачи,Картой онлайн,Санкт-Петербург,False,5.0
YMO0000211,YM002106,2024-04-22,Электроника и гаджеты,17031.85,1,20,13625.48,Доставлен,Курьер Яндекс,Картой онлайн,Ростов-на-Дону,False,5.0
YMO0000212,YM001050,2024-07-06,Электроника и гаджеты,26430.65,1,15,22466.06,Доставлен,Пункт выдачи,СБП,Москва,True,
YMO0000213,YM002007,2024-12-02,Одежда и обувь,3772.3,1,5,3583.69,Доставлен,Пункт выдачи,При получении,Москва,True,5.0
YMO0000214,YM002227,2024-09-24,Бытовая техника,37992.01,1,0,37992.01,Доставлен,Курьер Яндекс,При получении,Другие,True,
YMO0000215,YM002274,2023-06-11,Дом и дача,7821.96,1,10,7039.76,Доставлен,Пункт выдачи,Картой онлайн,Другие,True,4.0
YMO0000216,YM000830,2023-12-19,Книги и канцелярия,1011.14,1,0,1011.14,Отменён,Пункт выдачи,При получении,Воронеж,False,
YMO0000217,YM002266,2023-10-28,Бытовая техника,65579.13,3,0,196737.4,Доставлен,Экспресс-доставка,Картой онлайн,Самара,False,
YMO0000218,YM001655,2023-06-20,Бытовая техника,53366.4,1,10,48029.76,Доставлен,Курьер Яндекс,Картой онлайн,Другие,True,
YMO0000219,YM000303,2024-05-15,Дом и дача,6465.4,2,15,10991.17,Доставлен,Курьер Яндекс,При получении,Москва,False,
YMO0000220,YM001249,2024-10-10,Спорт и туризм,2698.89,1,0,2698.89,Доставлен,Пункт выдачи,Картой онлайн,Ростов-на-Дону,False,
YMO0000221,YM001614,2023-12-26,Красота и гигиена,1600.48,5,25,6001.82,Возврат,Курьер Яндекс,При получении,Другие,True,
YMO0000222,YM002461,2024-07-15,Книги и канцелярия,4000.0,1,15,3400.0,Доставлен,Курьер Яндекс,В кредит,Другие,True,
YMO0000223,YM001275,2023-04-17,Электроника и гаджеты,63484.0,1,10,57135.6,Доставлен,Экспресс-доставка,Картой онлайн,Уфа,False,1.0
YMO0000224,YM000535,2024-01-20,Одежда и обувь,3727.29,5,5,17704.61,Доставлен,Пункт выдачи,Яндекс Пэй,Самара,False,
YMO0000225,YM000266,2024-12-07,Продукты и напитки,866.91,4,0,3467.64,Доставлен,Пункт выдачи,При получении,Москва,False,
YMO0000226,YM000761,2024-12-23,Спорт и туризм,7629.13,2,15,12969.52,Доставлен,Пункт выдачи,Картой онлайн,Нижний Новгород,False,
YMO0000227,YM001779,2024-08-05,Дом и дача,15786.28,1,0,15786.28,Доставлен,Курьер Яндекс,Картой онлайн,Москва,True,5.0
YMO0000228,YM002300,2024-11-20,Детские товары,5068.42,1,0,5068.42,Доставлен,Курьер Яндекс,Картой онлайн,Другие,False,
YMO0000229,YM000704,2024-09-19,Одежда и обувь,3471.62,1,0,3471.62,Доставлен,Пункт выдачи,СБП,Новосибирск,False,
YMO0000230,YM002377,2024-12-31,Авто и мото,14762.2,1,10,13285.98,Доставлен,Экспресс-доставка,СБП,Москва,True,
YMO0000231,YM001243,2023-08-03,Электроника и гаджеты,115704.99,1,0,115704.99,Доставлен,Пункт выдачи,Яндекс Пэй,Москва,False,
YMO0000232,YM002350,2024-12-24,Красота и гигиена,3249.05,1,0,3249.05,Доставлен,Курьер Яндекс,Яндекс Пэй,Краснодар,False,
YMO0000233,YM001410,2024-05-23,Авто и мото,25329.87,1,0,25329.87,Доставлен,Курьер Яндекс,В кредит,Казань,False,3.0
YMO0000234,YM000863,2023-01-31,Дом и дача,12549.94,2,0,25099.88,Доставлен,Курьер Яндекс,Картой онлайн,Новосибирск,False,5.0
YMO0000235,YM000297,2024-12-31,Электроника и гаджеты,27940.49,1,15,23749.41,Доставлен,Экспресс-доставка,При получении,Москва,True,4.0
YMO0000236,YM000163,2024-09-29,Электроника и гаджеты,31738.6,2,10,57129.48,Доставлен,Экспресс-доставка,Яндекс Пэй,Москва,False,
YMO0000237,YM001254,2024-09-15,Дом и дача,7206.53,1,10,6485.88,Возврат,Пункт выдачи,При получении,Москва,False,
YMO0000238,YM001644,2024-12-31,Электроника и гаджеты,23331.64,1,0,23331.64,Отменён,Пункт выдачи,В кредит,Другие,False,
YMO0000239,YM000739,2024-10-05,Бытовая техника,18327.15,1,0,18327.15,Доставлен,Пункт выдачи,Яндекс Пэй,Другие,False,
YMO0000240,YM001957,2024-06-09,Красота и гигиена,3682.6,1,0,3682.6,Доставлен,Пункт выдачи,Картой онлайн,Пермь,True,
YMO0000241,YM002031,2024-12-01,Электроника и гаджеты,48957.45,1,5,46509.57,Доставлен,Курьер Яндекс,Картой онлайн,Москва,False,
YMO0000242,YM000654,2024-12-13,Детские товары,2616.0,2,0,5231.99,Доставлен,Почта России,Картой онлайн,Другие,True,
YMO0000243,YM001872,2024-11-12,Электроника и гаджеты,20944.6,1,5,19897.37,Возврат,Пункт выдачи,Яндекс Пэй,Санкт-Петербург,False,
YMO0000244,YM000973,2024-04-20,Авто и мото,23695.41,2,0,47390.82,Доставлен,Курьер Яндекс,При получении,Москва,False,
YMO0000245,YM001734,2024-08-23,Электроника и гаджеты,27861.06,1,0,27861.06,Доставлен,Курьер Яндекс,Картой онлайн,Пермь,False,4.0
YMO0000246,YM000575,2024-03-23,Дом и дача,11699.38,1,5,11114.41,Доставлен,Курьер Яндекс,Яндекс Пэй,Санкт-Петербург,False,
YMO0000247,YM001974,2023-12-09,Электроника и гаджеты,18153.76,1,25,13615.32,Отменён,Пункт выдачи,Яндекс Пэй,Самара,True,
YMO0000248,YM001212,2024-12-31,Электроника и гаджеты,58985.39,2,10,106173.71,Доставлен,Курьер Яндекс,При получении,Москва,True,
YMO0000249,YM001592,2023-09-07,Красота и гигиена,3945.52,1,15,3353.69,Доставлен,Курьер Яндекс,Картой онлайн,Казань,True,
YMO0000250,YM001138,2024-12-16,Дом и дача,6534.77,1,10,5881.29,Отменён,Почта России,При получении,Ростов-на-Дону,False,
YMO0000251,YM001942,2024-11-17,Одежда и обувь,2714.34,1,0,2714.34,Доставлен,Экспресс-доставка,Яндекс Пэй,Другие,False,
YMO0000252,YM000309,2023-05-29,Продукты и напитки,1094.05,2,15,1859.89,Отменён,Курьер Яндекс,Картой онлайн,Екатеринбург,True,
YMO0000253,YM000060,2024-10-29,Электроника и гаджеты,31019.08,1,10,27917.18,Доставлен,Курьер Яндекс,СБП,Другие,False,
YMO0000254,YM000274,2024-09-06,Детские товары,2882.34,2,15,4899.97,Доставлен,Экспресс-доставка,При получении,Москва,True,5.0
YMO0000255,YM000983,2024-11-12,Дом и дача,6397.88,3,0,19193.63,Доставлен,Пункт выдачи,СБП,Екатеринбург,True,
YMO0000256,YM001329,2024-04-29,Авто и мото,10069.87,5,0,50349.37,Доставлен,Экспресс-доставка,СБП,Казань,False,3.0
YMO0000257,YM001279,2024-03-14,Дом и дача,13483.58,1,20,10786.87,Возврат,Пункт выдачи,Яндекс Пэй,Москва,False,
YMO0000258,YM001684,2024-01-22,Электроника и гаджеты,22431.09,1,0,22431.09,Доставлен,Пункт выдачи,Картой онлайн,Москва,False,4.0
YMO0000259,YM000278,2024-12-19,Красота и гигиена,5706.73,1,0,5706.73,Доставлен,Пункт выдачи,Яндекс Пэй,Москва,False,
YMO0000260,YM000441,2023-03-28,Спорт и туризм,17029.42,1,15,14475.01,Доставлен,Курьер Яндекс,Картой онлайн,Санкт-Петербург,True,1.0
YMO0000261,YM000653,2024-07-11,Бытовая техника,29937.85,2,10,53888.13,Доставлен,Курьер Яндекс,Картой онлайн,Другие,False,
