customer_id,city,registration_date,age_group,gender,yandex_plus
YM002069,Москва,2023-03-16,35-44,Ж,False
YM002070,Санкт-Петербург,2024-01-11,18-24,М,False
YM002071,Другие,2023-03-12,18-24,М,False
YM002072,Самара,2023-01-16,25-34,Ж,True
YM002073,Новосибирск,2023-02-12,35-44,М,True
YM002074,Санкт-Петербург,2023-07-23,25-34,Ж,False
YM002075,Санкт-Петербург,2023-06-18,18-24,М,False
YM002076,Москва,2023-04-04,35-44,М,True
YM002077,Уфа,2023-05-18,25-34,М,False
YM002078,Другие,2023-09-27,18-24,Ж,False
YM002079,Воронеж,2023-06-25,35-44,М,True
YM002080,Москва,2024-12-31,25-34,Ж,True
YM002081,Москва,2023-04-26,35-44,Ж,False
YM002082,Тюмень,2023-05-08,35-44,М,False
YM002083,Другие,2023-08-16,55+,Ж,False
YM002084,Санкт-Петербург,2023-01-29,55+,Ж,True
YM002085,Пермь,2023-03-28,25-34,Ж,True
YM002086,Казань,2023-10-16,45-54,М,False
YM002087,Краснодар,2023-11-09,25-34,Ж,False
YM002088,Москва,2023-02-19,35-44,М,True
YM002089,Новосибирск,2023-10-31,18-24,Ж,True
YM002090,Москва,2024-12-31,45-54,М,False
YM002091,Красноярск,2023-05-02,35-44,М,True
YM002092,Москва,2023-07-03,18-24,М,True
YM002093,Москва,2023-07-20,45-54,Ж,False
YM002094,Нижний Новгород,2023-03-11,35-44,Ж,False
YM002095,Москва,2023-03-14,35-44,М,True
YM002096,Москва,2024-01-29,35-44,М,True
YM002097,Екатеринбург,2023-05-28,45-54,М,False
YM002098,Санкт-Петербург,2023-02-10,18-24,М,False
YM002099,Москва,2023-01-02,25-34,М,False
YM002100,Москва,2023-12-27,45-54,М,True
YM002101,Нижний Новгород,2023-12-02,25-34,М,False
YM002102,Екатеринбург,2023-06-09,45-54,М,True
YM002103,Екатеринбург,2024-11-18,25-34,М,False
YM002104,Другие,2024-09-16,35-44,М,False
YM002105,Нижний Новгород,2024-02-28,18-24,Ж,False
YM002106,Ростов-на-Дону,2023-01-25,45-54,Ж,False
YM002107,Самара,2024-12-05,55+,Ж,False
YM002108,Другие,2023-01-04,18-24,Ж,False
YM002109,Новосибирск,2023-06-08,45-54,М,False
YM002110,Екатеринбург,2023-07-14,35-44,М,True
YM002111,Нижний Новгород,2023-03-05,25-34,Ж,True
YM002112,Ростов-на-Дону,2023-06-05,35-44,М,True
YM002113,Воронеж,2023-03-09,25-34,М,True
YM002114,Екатеринбург,2023-01-23,35-44,М,False
YM002115,Тюмень,2024-03-13,18-24,М,True
YM002116,Пермь,2023-03-20,35-44,Ж,False
YM002117,Москва,2023-07-15,25-34,М,True
YM002118,Москва,2023-03-31,25-34,М,False
YM002119,Краснодар,2023-01-23,55+,М,False
YM002120,Казань,2023-10-21,25-34,Ж,True
YM002121,Тюмень,2024-12-21,45-54,Ж,True
YM002122,Москва,2023-03-03,35-44,Ж,True
YM002123,Санкт-Петербург,2023-08-13,18-24,М,False
YM002124,Другие,2023-01-08,55+,Ж,False
YM002125,Краснодар,2023-11-20,25-34,Ж,False
YM002126,Нижний Новгород,2024-03-11,25-34,М,False
YM002127,Санкт-Петербург,2023-01-29,25-34,Ж,False
YM002128,Москва,2023-07-02,25-34,Ж,False
YM002129,Санкт-Петербург,2023-04-28,18-24,М,True
YM002130,Самара,2023-01-05,35-44,М,False
YM002131,Казань,2023-01-09,45-54,Ж,True
YM002132,Москва,2023-01-28,18-24,Ж,True
YM002133,Казань,2023-02-02,18-24,М,True
YM002134,Другие,2023-03-19,25-34,Ж,True
YM002135,Другие,2023-02-17,18-24,Ж,True
YM002136,Нижний Новгород,2023-02-06,35-44,Ж,True
YM002137,Краснодар,2024-07-04,35-44,М,False
YM002138,Тюмень,2023-01-10,45-54,Ж,True
YM002139,Санкт-Петербург,2023-04-09,55+,Ж,False
YM002140,Санкт-Петербург,2024-02-06,25-34,М,False
YM002141,Другие,2023-04-20,45-54,М,False
YM002142,Санкт-Петербург,2023-03-16,35-44,М,False
YM002143,Пермь,2023-07-11,35-44,М,False
YM002144,Санкт-Петербург,2023-05-29,45-54,Ж,False
YM002145,Воронеж,2023-12-30,35-44,М,False
YM002146,Санкт-Петербург,2024-02-23,35-44,М,True
YM002147,Нижний Новгород,2024-04-02,25-34,М,False
YM002148,Другие,2024-12-31,45-54,Ж,False
YM002149,Самара,2023-05-30,18-24,М,False
YM002150,Москва,2023-05-26,45-54,М,False
YM002151,Новосибирск,2023-06-20,25-34,Ж,True
YM002152,Казань,2023-08-11,18-24,Ж,False
YM002153,Челябинск,2023-04-27,25-34,Ж,True
YM002154,Москва,2024-03-28,35-44,Ж,False
YM002155,Новосибирск,2023-12-26,55+,Ж,True
YM002156,Другие,2023-04-22,18-24,Ж,True
YM002157,Другие,2023-03-01,45-54,Ж,False
YM002158,Воронеж,2023-01-19,35-44,М,False
YM002159,Краснодар,2024-03-31,45-54,М,False
YM002160,Самара,2023-05-01,35-44,М,False
YM002161,Самара,2023-06-13,35-44,Ж,True
YM002162,Москва,2023-05-25,18-24,Ж,False
YM002163,Москва,2023-08-10,55+,Ж,False
YM002164,Другие,2023-05-19,35-44,М,False
YM002165,Ростов-на-Дону,2023-04-13,45-54,Ж,True
YM002166,Краснодар,2023-11-23,55+,Ж,False
YM002167,Краснодар,2024-12-31,25-34,М,False
YM002168,Москва,2024-12-31,35-44,М,True
YM002169,Москва,2023-10-11,35-44,Ж,False
YM002170,Красноярск,2023-02-05,25-34,Ж,False
YM002171,Уфа,2023-10-21,45-54,Ж,False
YM002172,Тюмень,2023-05-06,25-34,М,False
YM002173,Краснодар,2023-04-19,45-54,Ж,True
YM002174,Краснодар,2023-08-21,25-34,Ж,True
YM002175,Другие,2023-05-29,18-24,М,True
YM002176,Другие,2023-03-10,25-34,М,True
YM002177,Нижний Новгород,2023-09-08,35-44,Ж,False
YM002178,Санкт-Петербург,2023-02-27,25-34,М,False
YM002179,Москва,2023-01-06,25-34,Ж,False
YM002180,Нижний Новгород,2024-03-05,45-54,Ж,True
YM002181,Уфа,2023-03-26,45-54,М,False
YM002182,Красноярск,2024-12-31,18-24,М,False
YM002183,Санкт-Петербург,2024-12-12,25-34,Ж,True
YM002184,Другие,2023-01-30,18-24,М,False
YM002185,Нижний Новгород,2023-11-06,35-44,Ж,True
YM002186,Санкт-Петербург,2024-10-15,25-34,Ж,True
YM002187,Самара,2023-08-16,35-44,Ж,False
YM002188,Другие,2023-03-29,35-44,Ж,False
YM002189,Тюмень,2023-05-03,25-34,Ж,True
YM002190,Санкт-Петербург,2023-06-04,25-34,Ж,True
YM002191,Другие,2023-04-21,55+,Ж,True
YM002192,Москва,2023-02-08,45-54,М,True
YM002193,Другие,2023-07-15,18-24,М,False
YM002194,Екатеринбург,2023-07-05,25-34,Ж,False
YM002195,Другие,2023-07-15,25-34,М,False
YM002196,Другие,2023-11-02,25-34,Ж,False
YM002197,Челябинск,2024-08-01,25-34,Ж,True
YM002198,Москва,2023-05-01,25-34,М,True
YM002199,Екатеринбург,2024-08-05,45-54,Ж,False
YM002200,Другие,2023-06-24,18-24,М,True
YM002201,Нижний Новгород,2023-04-14,35-44,М,False
YM002202,Москва,2023-04-25,18-24,Ж,True
YM002203,Екатеринбург,2023-11-02,55+,М,False
YM002204,Другие,2023-04-22,45-54,М,False
YM002205,Другие,2024-04-03,35-44,М,True
YM002206,Москва,2024-10-19,25-34,Ж,True
YM002207,Краснодар,2023-03-22,55+,Ж,False
YM002208,Санкт-Петербург,2023-07-21,18-24,М,False
YM002209,Уфа,2024-06-02,45-54,Ж,False
YM002210,Москва,2024-05-29,35-44,Ж,False
YM002211,Москва,2023-04-02,25-34,М,True
YM002212,Краснодар,2023-04-10,55+,Ж,True
YM002213,Самара,2023-06-06,35-44,М,False
YM002214,Красноярск,2023-04-04,25-34,Ж,True
YM002215,Другие,2023-08-23,25-34,М,True
YM002216,Другие,2023-12-04,35-44,М,False
YM002217,Другие,2023-01-05,25-34,Ж,True
YM002218,Санкт-Петербург,2023-10-15,45-54,М,True
YM002219,Ростов-на-Дону,2024-07-29,25-34,Ж,True
YM002220,Санкт-Петербург,2024-06-08,25-34,М,False
YM002221,Уфа,2023-02-01,55+,М,False
YM002222,Москва,2024-03-27,18-24,Ж,True
YM002223,Новосибирск,2023-02-21,45-54,Ж,False
YM002224,Санкт-Петербург,2023-01-07,35-44,Ж,False
YM002225,Воронеж,2024-05-27,45-54,Ж,False
YM002226,Тюмень,2023-05-18,35-44,Ж,False
YM002227,Другие,2023-06-10,55+,Ж,True
YM002228,Другие,2024-08-16,35-44,М,True
YM002229,Воронеж,2023-12-10,35-44,Ж,True
YM002230,Москва,2023-07-04,35-44,М,True
YM002231,Краснодар,2023-01-19,45-54,Ж,False
YM002232,Ростов-на-Дону,2024-04-24,35-44,Ж,True
YM002233,Москва,2023-02-15,55+,Ж,True
YM002234,Москва,2023-02-21,25-34,М,True
YM002235,Новосибирск,2023-01-29,25-34,Ж,True
YM002236,Москва,2023-01-18,25-34,Ж,True
YM002237,Екатеринбург,2024-04-30,25-34,М,True
YM002238,Москва,2024-08-13,25-34,М,False
YM002239,Москва,2023-06-30,18-24,Ж,False
YM002240,Казань,2023-12-14,25-34,Ж,True
YM002241,Другие,2023-06-01,35-44,Ж,True
YM002242,Санкт-Петербург,2024-04-06,18-24,Ж,False
YM002243,Другие,2023-03-01,45-54,М,False
YM002244,Санкт-Петербург,2023-01-17,18-24,Ж,True
YM002245,Другие,2024-02-24,25-34,Ж,True
YM002246,Уфа,2023-04-30,35-44,Ж,True
YM002247,Новосибирск,2024-02-10,18-24,М,False
YM002248,Москва,2023-02-27,55+,М,False
YM002249,Санкт-Петербург,2023-08-21,45-54,М,False
YM002250,Другие,2023-09-14,55+,М,True
YM002251,Другие,2023-09-10,35-44,Ж,False
YM002252,Санкт-Петербург,2023-02-21,25-34,М,True
YM002253,Самара,2023-10-30,18-24,М,True
YM002254,Казань,2023-01-31,45-54,М,False
YM002255,Другие,2024-06-11,55+,Ж,True
YM002256,Москва,2024-12-19,25-34,Ж,False
YM002257,Нижний Новгород,2023-04-07,45-54,Ж,False
YM002258,Другие,2024-12-30,35-44,Ж,True
YM002259,Санкт-Петербург,2023-02-02,35-44,М,True
YM002260,Москва,2023-04-20,18-24,Ж,False
YM002261,Санкт-Петербург,2024-02-27,25-34,Ж,False
YM002262,Москва,2023-01-04,45-54,М,False
YM002263,Москва,2023-11-25,35-44,Ж,False
YM002264,Нижний Новгород,2023-12-12,35-44,Ж,True
YM002265,Другие,2023-03-28,35-44,М,False
YM002266,Самара,2023-05-08,55+,Ж,False
YM002267,Москва,2023-10-10,45-54,Ж,True
YM002268,Другие,2023-01-29,45-54,М,False
YM002269,Санкт-Петербург,2023-01-27,18-24,М,True
YM002270,Тюмень,2024-03-30,18-24,М,False
YM002271,Москва,2023-10-20,25-34,М,False
YM002272,Краснодар,2023-03-03,35-44,М,False
YM002273,Новосибирск,2023-05-04,25-34,Ж,False
YM002274,Другие,2023-03-30,25-34,М,True
YM002275,Краснодар,2023-02-28,25-34,М,False
YM002276,Москва,2023-02-02,45-54,М,False
YM002277,Екатеринбург,2023-03-01,18-24,Ж,True
YM002278,Другие,2023-05-29,18-24,Ж,False
YM002279,Москва,2023-10-07,35-44,Ж,False
YM002280,Нижний Новгород,2023-04-04,45-54,М,True
YM002281,Другие,2023-11-25,18-24,Ж,False
YM002282,Ростов-на-Дону,2023-05-09,18-24,М,True
YM002283,Москва,2023-04-29,18-24,Ж,True
YM002284,Другие,2023-01-18,18-24,Ж,False
YM002285,Другие,2024-04-16,35-44,М,False
YM002286,Другие,2023-08-05,25-34,М,True
YM002287,Челябинск,2023-08-23,35-44,Ж,False
YM002288,Москва,2023-03-03,18-24,М,False
YM002289,Краснодар,2024-02-19,35-44,М,False
YM002290,Нижний Новгород,2024-07-04,25-34,Ж,False
YM002291,Санкт-Петербург,2023-04-08,45-54,М,False
YM002292,Воронеж,2023-05-30,18-24,Ж,False
YM002293,Санкт-Петербург,2024-08-04,45-54,Ж,True
YM002294,Санкт-Петербург,2023-05-15,18-24,М,True
YM002295,Москва,2024-11-15,45-54,М,False
YM002296,Самара,2023-08-28,35-44,Ж,True
YM002297,Новосибирск,2023-02-15,55+,М,False
YM002298,Санкт-Петербург,2023-04-22,18-24,Ж,False
YM002299,Другие,2023-11-24,18-24,Ж,True
YM002300,Другие,2024-03-25,25-34,М,False
YM002301,Москва,2024-04-17,25-34,М,True
YM002302,Екатеринбург,2024-01-01,35-44,Ж,True
YM002303,Москва,2023-03-12,25-34,Ж,False
YM002304,Другие,2023-12-31,25-34,М,True
YM002305,Казань,2023-02-02,25-34,М,False
YM002306,Челябинск,2023-02-14,35-44,М,True
YM002307,Самара,2024-03-18,35-44,Ж,True
YM002308,Самара,2023-07-25,35-44,Ж,False
YM002309,Уфа,2023-08-24,35-44,М,True
YM002310,Москва,2024-12-25,25-34,Ж,False
YM002311,Москва,2024-07-20,25-34,Ж,False
YM002312,Самара,2023-05-24,18-24,М,False
YM002313,Краснодар,2024-12-31,25-34,Ж,False
YM002314,Краснодар,2024-04-04,25-34,Ж,False
YM002315,Москва,2023-02-04,18-24,М,False
YM002316,Санкт-Петербург,2023-01-26,25-34,М,False
YM002317,Нижний Новгород,2023-01-13,55+,Ж,False
YM002318,Москва,2023-01-23,25-34,М,False
YM002319,Другие,2023-05-12,35-44,М,False
YM002320,Другие,2023-01-06,25-34,Ж,True
YM002321,Санкт-Петербург,2023-02-01,35-44,Ж,False
YM002322,Новосибирск,2023-06-08,25-34,М,True
YM002323,Другие,2023-07-12,45-54,М,False
YM002324,Москва,2023-05-05,25-34,Ж,True
YM002325,Самара,2023-03-06,25-34,Ж,True
YM002326,Самара,2023-04-15,25-34,М,True
YM002327,Пермь,2023-02-10,45-54,М,False
YM002328,Краснодар,2023-06-14,18-24,Ж,False
YM002329,Москва,2023-02-22,35-44,М,True
YM002330,Санкт-Петербург,2024-05-14,25-34,Ж,True
YM002331,Другие,2023-07-25,35-44,Ж,False
YM002332,Москва,2023-07-06,35-44,М,False
YM002333,Москва,2023-01-07,35-44,Ж,False
YM002334,Екатеринбург,2023-01-11,35-44,М,False
YM002335,Москва,2023-03-05,45-54,М,True
YM002336,Нижний Новгород,2023-02-17,45-54,Ж,False
YM002337,Санкт-Петербург,2023-04-16,25-34,Ж,False
YM002338,Новосибирск,2023-01-18,35-44,Ж,False
YM002339,Москва,2023-04-29,18-24,М,False
YM002340,Москва,2024-04-12,25-34,Ж,True
YM002341,Москва,2023-01-19,25-34,М,False
YM002342,Москва,2024-02-21,25-34,Ж,False
YM002343,Нижний Новгород,2023-03-13,18-24,М,False
YM002344,Москва,2024-06-28,25-34,М,False
YM002345,Санкт-Петербург,2023-01-12,18-24,Ж,False
YM002346,Москва,2023-08-17,35-44,Ж,True
YM002347,Другие,2024-08-19,18-24,М,False
YM002348,Казань,2023-01-31,25-34,М,True
YM002349,Пермь,2023-05-23,35-44,Ж,False
YM002350,Краснодар,2023-08-06,45-54,М,False
YM002351,Екатеринбург,2023-04-05,35-44,М,True
YM002352,Новосибирск,2024-02-07,25-34,Ж,False
YM002353,Санкт-Петербург,2023-04-29,18-24,М,True
YM002354,Ростов-на-Дону,2023-06-21,25-34,Ж,False
YM002355,Санкт-Петербург,2023-09-10,45-54,М,False
YM002356,Санкт-Петербург,2023-06-17,55+,М,False
YM002357,Другие,2023-12-01,35-44,М,False
YM002358,Санкт-Петербург,2023-02-23,45-54,Ж,True
YM002359,Казань,2023-04-30,25-34,М,False
YM002360,Санкт-Петербург,2023-04-09,25-34,Ж,False
YM002361,Ростов-на-Дону,2024-11-22,18-24,М,True
YM002362,Санкт-Петербург,2023-02-11,25-34,М,True
YM002363,Нижний Новгород,2023-02-21,25-34,Ж,False
YM002364,Санкт-Петербург,2023-11-09,25-34,М,False
YM002365,Москва,2024-03-10,18-24,М,False
YM002366,Другие,2023-01-03,25-34,Ж,True
YM002367,Казань,2023-08-13,25-34,Ж,True
YM002368,Тюмень,2023-01-26,18-24,Ж,False
YM002369,Краснодар,2023-01-27,55+,Ж,False
YM002370,Нижний Новгород,2023-08-27,25-34,М,False
YM002371,Москва,2023-05-05,35-44,М,False
YM002372,Санкт-Петербург,2024-07-20,45-54,Ж,True
YM002373,Уфа,2023-11-11,25-34,Ж,True
YM002374,Москва,2024-12-31,45-54,Ж,False
YM002375,Другие,2023-02-06,55+,М,True
YM002376,Челябинск,2023-08-23,35-44,М,True
YM002377,Москва,2024-12-31,45-54,Ж,True
YM002378,Другие,2024-08-18,18-24,М,True
YM002379,Москва,2023-12-20,25-34,Ж,False
YM002380,Санкт-Петербург,2023-10-02,35-44,Ж,True
YM002381,Санкт-Петербург,2023-06-03,25-34,М,False
YM002382,Самара,2023-01-31,55+,М,False
YM002383,Тюмень,2024-11-13,55+,Ж,False
YM002384,Москва,2023-02-08,35-44,Ж,False
YM002385,Екатеринбург,2023-10-25,55+,Ж,False
YM002386,Ростов-на-Дону,2023-03-22,45-54,Ж,False
YM002387,Краснодар,2023-01-06,45-54,М,False
YM002388,Москва,2023-05-12,55+,Ж,True
YM002389,Москва,2023-01-10,25-34,Ж,False
YM002390,Нижний Новгород,2023-02-18,25-34,Ж,False
YM002391,Москва,2023-05-01,35-44,Ж,False
YM002392,Санкт-Петербург,2023-09-08,25-34,Ж,False
YM002393,Новосибирск,2023-01-03,35-44,Ж,False
YM002394,Тюмень,2023-01-05,55+,М,True
YM002395,Москва,2023-01-04,25-34,М,True
YM002396,Воронеж,2023-02-14,25-34,Ж,True
YM002397,Челябинск,2023-03-26,25-34,Ж,False
YM002398,Воронеж,2024-12-31,25-34,Ж,False
YM002399,Санкт-Петербург,2024-09-18,25-34,М,False
YM002400,Другие,2023-01-09,18-24,М,False
YM002401,Пермь,2024-10-23,45-54,М,True
YM002402,Уфа,2024-07-28,45-54,Ж,True
YM002403,Ростов-на-Дону,2023-01-18,18-24,Ж,False
YM002404,Москва,2024-12-05,25-34,Ж,True
YM002405,Воронеж,2024-02-28,25-34,Ж,False
YM002406,Москва,2024-01-17,35-44,М,False
YM002407,Москва,2023-10-13,25-34,Ж,True
YM002408,Новосибирск,2024-12-31,25-34,Ж,True
YM002409,Новосибирск,2023-01-09,35-44,Ж,True
YM002410,Новосибирск,2023-02-16,45-54,Ж,False
YM002411,Москва,2023-08-11,25-34,Ж,False
YM002412,Тюмень,2023-03-10,35-44,Ж,False
YM002413,Москва,2023-03-14,25-34,М,True
YM002414,Москва,2023-03-14,25-34,Ж,True
YM002415,Санкт-Петербург,2023-08-24,18-24,Ж,True
YM002416,Краснодар,2024-03-24,25-34,Ж,False
YM002417,Уфа,2023-02-03,25-34,Ж,True
YM002418,Санкт-Петербург,2023-02-15,18-24,Ж,False
YM002419,Москва,2023-03-14,35-44,М,True
YM002420,Санкт-Петербург,2023-03-09,18-24,М,True
YM002421,Санкт-Петербург,2023-01-28,18-24,М,True
YM002422,Санкт-Петербург,2024-12-31,25-34,Ж,False
YM002423,Москва,2024-06-27,25-34,Ж,False
YM002424,Москва,2023-07-16,35-44,Ж,False
YM002425,Челябинск,2023-02-16,25-34,Ж,False
YM002426,Другие,2024-04-29,35-44,М,True
YM002427,Москва,2024-03-24,45-54,Ж,False
YM002428,Москва,2023-12-22,25-34,Ж,True
YM002429,Москва,2023-09-14,35-44,М,False
YM002430,Санкт-Петербург,2023-01-02,25-34,Ж,True
YM002431,Другие,2023-02-02,55+,М,True
YM002432,Казань,2023-04-29,25-34,Ж,False
YM002433,Новосибирск,2023-04-29,55+,Ж,False
YM002434,Москва,2023-07-13,35-44,Ж,False
YM002435,Нижний Новгород,2023-01-09,25-34,М,False
YM002436,Санкт-Петербург,2024-05-04,18-24,Ж,True
YM002437,Екатеринбург,2023-10-05,35-44,М,True
YM002438,Новосибирск,2023-02-11,25-34,М,False
YM002439,Другие,2023-08-29,45-54,Ж,False
YM002440,Москва,2023-03-13,25-34,М,False
YM002441,Другие,2023-08-19,45-54,М,False
YM002442,Москва,2023-08-02,45-54,М,True
YM002443,Другие,2023-02-25,35-44,М,True
YM002444,Москва,2023-09-26,45-54,М,True
YM002445,Москва,2023-04-11,25-34,Ж,False
YM002446,Санкт-Петербург,2023-04-04,25-34,М,False
YM002447,Другие,2023-01-24,35-44,Ж,False
YM002448,Санкт-Петербург,2023-10-17,45-54,Ж,True
YM002449,Другие,2023-08-18,25-34,М,True
YM002450,Москва,2023-05-15,35-44,М,True
YM002451,Москва,2023-01-17,35-44,М,True
YM002452,Другие,2023-07-18,45-54,М,False
YM002453,Ростов-на-Дону,2023-06-12,45-54,Ж,True
YM002454,Новосибирск,2023-02-19,35-44,Ж,True
YM002455,Москва,2023-01-24,55+,М,False
YM002456,Ростов-на-Дону,2023-01-31,55+,М,False
YM002457,Москва,2024-02-19,45-54,Ж,True
YM002458,Другие,2023-03-13,25-34,Ж,False
YM002459,Москва,2023-08-15,18-24,М,False
YM002460,Москва,2023-05-16,18-24,Ж,True
YM002461,Другие,2023-03-28,18-24,М,True
YM002462,Москва,2023-01-11,25-34,М,False
YM002463,Москва,2023-09-13,25-34,Ж,False
YM002464,Москва,2023-04-16,18-24,Ж,False
YM002465,Краснодар,2023-07-18,45-54,М,True
YM002466,Екатеринбург,2023-03-11,18-24,Ж,False
YM002467,Москва,2023-05-29,45-54,Ж,True
YM002468,Другие,2023-07-07,45-54,М,False
YM002469,Челябинск,2023-01-03,55+,Ж,False
YM002470,Другие,2023-03-28,25-34,М,True
YM002471,Самара,2023-07-15,25-34,Ж,True
YM002472,Казань,2023-03-04,35-44,М,False
YM002473,Санкт-Петербург,2023-03-17,55+,М,False
YM002474,Другие,2023-11-28,25-34,Ж,True
YM002475,Ростов-на-Дону,2023-09-13,35-44,М,False
YM002476,Санкт-Петербург,2024-12-31,18-24,Ж,True
YM002477,Другие,2023-05-20,35-44,Ж,True
YM002478,Екатеринбург,2024-09-15,25-34,Ж,True
YM002479,Санкт-Петербург,2023-11-02,25-34,Ж,True
YM002480,Москва,2023-03-21,45-54,М,False
YM002481,Казань,2023-06-19,35-44,Ж,True
YM002482,Красноярск,2023-01-26,55+,Ж,True
YM002483,Санкт-Петербург,2023-07-16,18-24,Ж,False
YM002484,Краснодар,2023-01-03,55+,М,False
YM002485,Ростов-на-Дону,2023-03-11,25-34,М,True
YM002486,Другие,2023-12-26,35-44,М,False
YM002487,Санкт-Петербург,2023-07-18,35-44,М,False
YM002488,Челябинск,2023-08-28,35-44,Ж,False
YM002489,Москва,2023-03-28,45-54,М,False
YM002490,Москва,2023-07-09,25-34,Ж,False
YM002491,Москва,2023-01-31,18-24,Ж,False
YM002492,Москва,2023-04-08,35-44,Ж,True
YM002493,Москва,2023-06-19,25-34,М,False
YM002494,Красноярск,2023-06-13,45-54,М,True
YM002495,Самара,2023-06-30,25-34,Ж,False
YM002496,Санкт-Петербург,2023-10-28,25-34,М,False
YM002497,Москва,2023-01-10,25-34,Ж,False
YM002498,Другие,2023-03-13,45-54,Ж,True
YM002499,Москва,2023-02-04,25-34,Ж,False
YM002500,Новосибирск,2024-07-05,18-24,М,True
